ID;S1;C1;S2;C2;S3;C3;S4;C4;S5;C5;Label
20573;4;12;2;2;3;6;2;7;4;2;1
20574;1;6;4;10;3;2;2;6;3;8;1
20575;1;6;4;2;2;13;1;5;3;7;0
20576;3;13;4;6;3;8;2;1;1;1;1
20577;3;2;2;11;3;4;4;7;1;1;0
20578;2;8;4;8;3;7;1;1;4;12;1
20579;2;7;3;9;4;8;1;6;4;7;1
20580;1;10;4;11;2;1;1;7;1;12;0
20581;3;1;3;7;4;2;1;12;3;11;0
20582;3;4;4;12;4;5;1;11;3;7;0
20583;3;6;1;10;4;11;4;3;2;11;1
20584;2;7;2;10;1;7;3;11;3;4;1
20585;2;7;2;9;3;7;4;12;1;7;3
20586;1;1;3;11;1;4;1;3;3;4;1
20587;2;1;3;12;1;1;3;13;3;10;1
20588;1;5;1;6;2;11;2;12;4;8;0
20589;1;7;1;11;3;6;1;13;3;3;0
20590;3;5;1;6;3;4;2;3;3;13;0
20591;1;10;3;8;1;12;3;3;3;7;0
20592;2;5;1;5;1;4;1;3;1;11;1
20593;3;9;2;3;4;2;1;1;2;5;0
20594;3;10;4;6;4;3;3;1;1;13;0
20595;2;13;3;7;2;8;1;2;2;4;0
20596;1;1;3;9;4;13;1;12;2;9;1
20597;1;6;1;2;4;10;3;8;3;3;0
20598;2;6;3;11;1;5;1;4;3;9;0
20599;1;8;1;13;4;9;3;3;4;1;0
20600;1;4;4;7;3;5;2;3;2;6;4
20601;2;6;2;10;2;2;4;9;4;4;0
20602;1;11;1;2;1;7;1;6;4;11;1
20603;1;12;4;6;1;10;2;4;3;4;1
20604;4;3;4;11;3;5;4;5;3;2;1
20605;2;1;2;8;2;3;3;4;1;13;0
20606;1;5;4;13;4;5;4;11;3;13;2
20607;2;1;1;13;1;12;1;5;3;8;0
20608;3;6;1;2;4;10;1;9;3;2;1
20609;1;1;1;11;1;13;4;9;4;2;0
20610;4;12;4;8;4;6;1;13;4;3;0
20611;3;8;1;8;4;4;1;12;4;12;2
20612;4;7;3;4;3;3;4;5;2;4;1
20613;4;4;4;5;1;9;3;2;2;1;0
20614;1;10;4;9;3;5;3;4;4;4;1
20615;2;1;4;4;4;13;1;10;4;8;0
20616;3;4;1;5;4;5;4;12;1;12;2
20617;4;5;2;7;2;9;1;12;3;10;0
20618;2;4;4;5;3;4;1;8;2;7;1
20619;2;11;3;8;3;2;3;11;3;4;1
20620;4;4;4;13;2;7;2;2;4;3;0
20621;4;11;3;10;1;2;1;4;1;3;0
20622;2;2;4;1;4;10;1;8;4;8;1
20623;4;5;3;8;2;5;2;6;1;3;1
20624;2;2;4;5;1;9;3;10;2;11;0
20625;3;10;3;9;2;12;4;3;1;7;0
20626;2;13;1;10;1;9;2;4;2;2;0
20627;3;3;1;13;3;1;3;11;2;7;0
20628;4;6;3;1;2;12;4;1;1;4;1
20629;4;12;2;13;4;5;3;2;4;11;0
20630;3;6;1;10;4;2;1;4;3;4;1
20631;2;13;4;9;2;1;2;10;2;5;0
20632;4;7;3;3;3;11;4;8;1;13;0
20633;3;1;1;2;1;4;4;7;3;4;1
20634;1;11;2;5;2;10;2;1;3;10;1
20635;3;9;1;6;2;8;1;13;2;11;0
20636;4;4;1;9;4;5;1;2;1;11;0
20637;1;8;3;4;2;5;4;8;2;9;1
20638;2;7;1;4;1;6;3;9;1;8;0
20639;3;10;2;1;2;8;4;2;4;9;0
20640;3;9;2;1;4;9;1;4;2;6;1
20641;2;11;2;10;4;4;1;11;1;13;1
20642;4;13;1;9;4;8;4;9;2;11;1
20643;3;1;1;5;3;11;2;10;2;13;0
20644;4;3;1;1;1;4;2;6;3;4;1
20645;1;7;3;11;4;2;4;7;1;3;1
20646;2;3;4;6;3;12;3;11;4;3;1
20647;4;11;4;8;3;10;1;13;1;12;0
20648;3;3;1;11;4;9;4;5;4;1;0
20649;3;4;4;2;1;10;1;1;2;2;1
20650;4;5;2;8;3;7;2;6;3;12;0
20651;3;1;2;13;3;9;4;2;2;10;0
20652;2;4;1;2;2;2;2;1;1;7;1
20653;4;11;1;7;2;12;4;4;1;4;1
20654;2;1;3;7;2;5;4;8;2;12;0
20655;2;8;4;10;4;4;3;10;2;1;1
20656;3;5;2;3;3;8;3;7;4;8;1
20657;2;1;2;13;3;6;1;7;4;3;0
20658;4;9;2;2;2;7;2;4;1;4;1
20659;1;10;4;12;4;4;2;8;2;2;0
20660;2;8;4;11;2;11;2;1;4;4;1
20661;4;2;2;6;4;6;2;8;4;8;2
20662;1;6;3;9;2;10;1;10;1;1;1
20663;4;9;3;7;4;2;1;11;2;1;0
20664;3;13;4;12;1;1;4;6;2;5;0
20665;1;11;4;8;2;4;2;10;1;10;1
20666;2;9;1;11;2;8;1;9;3;5;1
20667;1;11;2;4;2;3;3;8;2;12;0
20668;4;1;2;1;3;1;4;5;1;10;3
20669;1;8;2;10;1;9;2;11;3;1;0
20670;3;2;4;4;3;6;3;5;1;10;0
20671;1;3;1;4;3;2;3;10;1;2;1
20672;3;7;4;1;2;3;1;10;1;8;0
20673;4;13;1;7;1;3;1;5;4;2;0
20674;3;2;3;6;1;5;4;12;2;3;0
20675;1;1;3;6;2;8;3;5;2;7;0
20676;2;5;2;1;4;8;1;12;1;3;0
20677;4;10;4;7;3;12;4;5;2;6;0
20678;1;10;2;5;4;5;1;7;2;11;1
20679;2;9;3;5;1;2;2;13;1;8;0
20680;2;12;2;10;3;9;4;5;1;2;0
20681;2;5;3;6;1;2;2;7;4;12;0
20682;3;1;4;5;1;3;2;13;2;11;0
20683;1;8;2;11;1;9;4;5;1;5;1
20684;3;9;2;7;4;10;4;7;1;12;1
20685;4;7;2;10;1;7;1;3;2;7;3
20686;3;12;2;7;4;7;2;9;4;4;1
20687;4;4;3;12;1;8;2;5;2;9;0
20688;1;11;4;8;3;2;4;5;3;10;0
20689;4;12;1;13;4;5;1;8;2;6;0
20690;4;12;2;8;4;6;2;13;1;13;1
20691;1;2;1;10;2;9;2;4;4;2;1
20692;3;1;2;10;3;12;2;11;3;11;1
20693;4;1;1;11;2;11;4;8;3;6;1
20694;1;10;2;1;4;10;1;3;1;11;1
20695;4;11;4;13;4;2;1;2;2;1;1
20696;3;6;2;12;3;8;1;3;2;10;0
20697;1;8;1;12;3;13;4;7;1;3;0
20698;1;9;4;10;2;8;1;6;1;7;4
20699;3;5;2;5;2;8;1;10;3;13;1
20700;3;11;2;3;3;8;2;9;2;7;0
20701;1;12;2;6;4;4;1;9;3;5;0
20702;2;6;1;2;2;2;3;2;2;5;3
20703;3;9;4;7;1;4;3;10;3;6;0
20704;3;11;1;6;3;5;2;7;3;13;0
20705;3;9;2;6;3;12;2;3;1;9;1
20706;2;13;4;3;4;10;1;11;4;13;1
20707;2;5;2;8;1;6;1;10;2;2;0
20708;4;11;2;1;3;3;2;6;3;7;0
20709;1;10;4;8;4;12;1;9;2;13;0
20710;2;4;1;3;1;2;3;11;2;7;0
20711;1;1;4;13;4;1;3;10;2;9;1
20712;1;5;4;7;1;3;1;1;4;8;0
20713;4;1;1;12;1;9;4;5;2;6;0
20714;1;3;2;3;3;10;1;13;3;13;2
20715;1;11;1;8;2;1;2;13;4;7;0
20716;4;8;1;2;3;4;4;10;1;13;0
20717;4;7;2;12;4;9;2;1;3;1;1
20718;1;7;4;12;1;12;1;8;1;11;1
20719;4;4;2;5;3;12;1;11;3;8;0
20720;3;6;2;9;3;12;1;2;1;8;0
20721;2;3;4;1;1;6;2;9;2;4;0
20722;2;10;2;11;1;7;3;11;3;7;2
20723;4;6;4;1;3;6;2;4;2;1;2
20724;1;10;2;7;2;10;1;12;1;11;1
20725;3;3;2;6;4;7;3;9;2;4;0
20726;3;2;2;1;3;11;4;3;1;6;0
20727;4;3;3;9;3;5;2;5;2;2;1
20728;4;13;4;6;2;12;4;5;2;9;0
20729;4;7;2;12;1;5;1;4;4;5;1
20730;3;3;2;13;4;3;1;12;1;6;1
20731;4;1;3;10;3;3;2;9;4;11;0
20732;3;12;1;13;3;4;1;4;1;2;1
20733;3;12;3;2;1;3;1;11;4;4;0
20734;4;11;3;8;2;12;2;7;3;4;0
20735;3;2;1;2;2;10;4;10;3;6;2
20736;3;8;2;2;1;1;1;6;4;2;1
20737;2;9;3;6;4;2;2;2;3;7;1
20738;3;2;1;1;4;10;2;10;3;1;2
20739;4;5;3;7;2;13;3;2;2;5;1
20740;1;7;4;6;4;3;3;11;3;1;0
20741;1;11;4;10;4;11;3;1;3;4;1
20742;3;2;4;9;4;13;3;7;4;8;0
20743;4;2;2;3;3;7;4;13;1;7;1
20744;3;9;4;11;4;13;1;9;1;12;1
20745;2;7;2;2;4;11;3;3;2;1;0
20746;4;9;3;3;2;7;1;10;4;8;0
20747;3;11;4;4;3;2;1;5;4;5;1
20748;1;9;4;10;3;6;2;2;3;10;1
20749;3;2;4;1;2;6;1;5;4;13;0
20750;1;11;2;7;2;13;4;2;3;1;0
20751;3;9;1;3;4;8;3;6;2;11;0
20752;4;5;1;4;4;3;2;13;2;10;0
20753;3;7;1;5;2;10;1;1;3;4;0
20754;4;6;4;13;3;7;3;3;2;2;0
20755;3;4;2;1;2;9;1;12;4;9;1
20756;2;8;4;13;4;8;3;7;2;10;1
20757;1;10;4;12;4;8;2;11;1;11;1
20758;1;3;1;8;3;6;4;6;3;5;1
20759;2;4;2;7;2;8;4;8;2;10;1
20760;4;7;2;3;2;4;2;10;2;1;0
20761;4;10;2;12;2;6;2;9;3;11;0
20762;2;9;3;1;4;12;3;5;3;7;0
20763;4;3;2;4;1;10;3;10;3;1;1
20764;4;10;4;13;4;4;2;2;4;9;0
20765;2;10;4;10;1;12;3;7;1;4;1
20766;3;12;4;4;1;9;3;13;4;5;0
20767;2;2;4;5;4;7;4;4;4;3;0
20768;3;12;3;13;3;5;2;12;1;7;1
20769;1;5;3;3;2;6;4;8;3;12;0
20770;1;5;1;10;3;5;2;6;1;7;1
20771;1;1;1;6;3;9;4;3;3;7;0
20772;2;5;4;1;3;10;2;11;3;8;0
20773;3;13;1;2;4;8;3;7;3;6;0
20774;4;7;4;8;4;6;3;10;2;6;1
20775;2;7;3;12;1;13;3;13;2;9;1
20776;4;11;3;4;1;2;4;1;4;12;0
20777;3;8;3;9;4;10;1;8;1;6;1
20778;2;8;1;4;1;6;4;7;3;12;0
20779;4;3;1;11;1;5;4;8;3;9;0
20780;3;4;4;9;4;3;4;12;3;6;0
20781;4;2;3;7;3;13;1;6;1;12;0
20782;4;13;4;1;2;6;2;13;3;2;1
20783;2;5;1;12;4;6;1;8;2;10;0
20784;2;9;2;12;2;1;1;13;1;1;1
20785;2;1;3;4;1;1;3;9;2;10;1
20786;3;4;2;3;1;1;4;3;3;9;1
20787;2;3;3;9;4;10;3;1;2;7;0
20788;1;10;3;3;4;10;4;9;4;13;1
20789;1;6;4;12;1;7;1;1;1;12;1
20790;4;13;2;11;1;6;1;8;1;12;0
20791;1;2;4;2;1;10;3;8;4;6;1
20792;4;6;2;7;3;5;2;13;4;8;0
20793;3;11;1;12;3;9;4;3;1;8;0
20794;2;11;1;13;2;7;1;8;4;10;0
20795;4;13;3;12;4;10;4;9;2;8;0
20796;3;1;2;5;2;8;3;13;3;3;0
20797;3;2;2;1;2;10;3;5;2;2;1
20798;2;2;4;1;4;3;2;9;3;11;0
20799;1;13;3;8;3;4;1;7;3;5;0
20800;4;1;1;13;1;9;2;10;3;8;0
20801;2;10;1;8;3;12;3;2;2;12;1
20802;2;10;4;3;2;11;2;8;2;3;1
20803;3;1;4;13;4;10;4;3;3;6;0
20804;1;7;3;8;3;1;4;5;2;6;0
20805;4;11;1;1;3;5;2;2;3;10;0
20806;3;12;1;10;2;12;4;13;3;9;1
20807;1;9;3;1;1;10;3;3;3;4;0
20808;2;4;1;2;3;5;4;7;1;6;0
20809;4;10;3;2;4;2;4;4;3;4;2
20810;3;2;4;11;3;12;3;11;1;8;1
20811;4;6;3;4;2;2;4;3;4;1;0
20812;2;3;3;13;1;8;1;13;4;1;1
20813;1;1;2;1;4;7;4;11;3;2;1
20814;4;2;3;2;1;7;4;7;4;5;2
20815;2;13;1;11;4;1;3;6;1;10;0
20816;2;11;3;5;2;2;4;8;1;6;0
20817;2;9;4;4;1;11;2;11;3;7;1
20818;3;11;1;13;4;1;4;5;2;6;0
20819;1;13;2;13;4;9;2;10;1;7;1
20820;3;4;1;4;2;9;2;12;4;13;1
20821;1;9;1;2;3;7;1;6;1;13;0
20822;4;5;4;13;1;12;4;9;2;3;0
20823;1;4;3;9;1;1;4;9;4;13;1
20824;1;1;1;6;3;7;3;2;2;1;1
20825;2;13;1;4;2;1;3;8;1;7;0
20826;1;5;3;8;2;10;4;4;3;11;0
20827;3;11;4;11;4;13;1;8;2;8;2
20828;3;7;4;12;2;3;1;6;3;9;0
20829;3;3;1;4;2;4;1;11;1;10;1
20830;3;7;4;8;2;4;3;10;3;12;0
20831;2;4;4;5;3;7;3;13;1;4;1
20832;1;6;1;3;2;6;2;4;1;10;1
20833;1;7;3;12;2;4;1;6;2;5;0
20834;3;2;1;7;1;9;2;1;4;11;0
20835;1;10;1;8;2;3;2;7;3;6;0
20836;1;5;1;2;4;7;2;5;3;3;1
20837;2;7;2;12;3;3;1;11;3;5;0
20838;3;10;1;6;4;11;4;10;3;3;1
20839;1;6;4;8;4;4;2;5;1;1;0
20840;3;5;1;1;4;2;2;1;3;7;1
20841;2;12;2;9;2;8;2;1;4;6;0
20842;1;9;4;11;2;2;1;4;2;11;1
20843;2;3;4;1;4;13;3;5;1;8;0
20844;3;2;1;2;4;11;2;10;1;9;1
20845;1;1;3;1;2;3;2;5;1;7;1
20846;1;8;1;9;3;3;4;8;3;13;1
20847;2;6;2;10;3;8;1;7;3;12;0
20848;3;1;4;8;4;6;3;10;1;10;1
20849;1;11;4;3;3;2;1;8;2;1;0
20850;1;9;2;8;3;2;1;10;2;9;1
20851;4;3;4;1;2;5;1;4;1;10;0
20852;3;9;3;6;3;3;4;1;1;6;1
20853;3;7;3;8;1;12;3;2;1;4;0
20854;2;6;3;9;2;12;4;11;1;3;0
20855;2;2;4;4;3;13;1;13;2;7;1
20856;4;10;4;3;2;9;3;3;2;4;1
20857;3;1;3;5;3;4;4;8;4;12;0
20858;3;3;2;2;3;9;2;5;4;4;0
20859;2;13;3;5;4;6;4;7;4;1;0
20860;2;13;3;2;1;5;2;10;3;13;1
20861;3;1;3;8;1;13;3;10;2;10;1
20862;4;10;4;3;2;4;1;12;1;1;0
20863;1;9;4;6;1;2;4;12;4;2;1
20864;3;7;3;13;2;10;1;12;3;4;0
20865;3;11;4;4;3;12;1;9;1;2;0
20866;1;10;1;3;2;5;1;7;1;8;0
20867;4;12;4;8;4;7;3;12;2;4;1
20868;4;2;2;8;3;9;3;1;3;5;0
20869;4;13;3;12;4;6;2;2;1;3;0
20870;3;12;1;10;1;7;3;1;3;6;0
20871;4;7;1;11;3;3;2;6;2;10;0
20872;1;8;3;7;3;5;2;4;3;2;0
20873;2;11;1;1;4;1;3;11;2;8;2
20874;4;8;2;11;3;12;1;8;1;5;1
20875;4;4;1;3;2;10;4;3;2;12;1
20876;3;2;2;6;4;3;1;6;3;5;1
20877;4;12;1;4;1;11;4;8;1;8;1
20878;4;12;1;13;4;4;4;9;2;5;0
20879;4;9;2;2;2;12;1;7;4;13;0
20880;4;2;1;10;3;13;3;8;3;5;0
20881;3;8;3;9;3;10;4;13;4;4;0
20882;3;6;4;9;4;7;1;6;4;11;1
20883;3;3;1;8;4;2;2;2;2;1;1
20884;3;4;1;4;4;11;2;12;3;3;1
20885;1;9;1;3;2;11;1;11;3;4;1
20886;3;7;2;13;4;7;2;3;2;6;1
20887;1;7;1;4;2;1;3;4;3;13;1
20888;4;2;2;6;4;7;2;5;2;1;0
20889;4;8;3;10;1;10;1;6;2;10;3
20890;4;4;2;8;3;3;2;9;2;10;0
20891;1;6;3;12;2;12;3;4;3;3;1
20892;2;6;2;12;2;8;4;3;3;12;1
20893;4;3;1;2;2;1;2;2;3;9;1
20894;3;13;1;13;4;5;1;7;3;4;1
20895;1;2;1;8;3;10;2;7;2;8;1
20896;3;13;2;7;3;10;1;3;4;4;0
20897;3;9;1;13;3;12;3;10;4;8;0
20898;4;12;1;6;3;2;2;7;1;9;0
20899;1;2;1;8;3;2;2;5;3;3;1
20900;4;6;1;5;1;2;1;12;3;3;0
20901;1;8;1;1;2;10;2;8;4;6;1
20902;1;1;1;4;2;5;4;12;1;5;1
20903;4;2;4;1;3;6;1;5;3;4;0
20904;4;9;2;6;3;12;1;6;4;10;1
20905;4;10;2;6;1;1;4;8;1;13;0
20906;1;6;3;6;1;8;1;5;4;12;1
20907;1;10;2;6;2;1;3;12;1;3;0
20908;3;2;1;11;3;3;4;8;1;10;0
20909;2;12;2;11;2;6;3;1;3;7;0
20910;2;8;3;10;4;7;4;1;3;1;1
20911;4;1;2;1;1;5;2;4;1;12;1
20912;4;8;3;11;2;13;2;5;4;4;0
20913;3;8;4;7;2;9;3;13;2;1;0
20914;3;2;3;12;3;5;4;10;3;3;0
20915;1;9;3;12;1;1;3;8;3;13;0
20916;2;9;2;1;2;7;3;3;1;2;0
20917;4;4;2;4;2;6;4;7;1;12;1
20918;4;13;3;13;4;12;2;13;4;9;3
20919;4;1;1;13;1;7;4;7;4;8;1
20920;2;1;4;12;3;3;2;2;1;5;0
20921;3;9;3;3;4;6;2;2;3;8;0
20922;3;11;4;9;3;8;3;9;1;2;1
20923;2;8;4;12;1;10;2;9;2;6;0
20924;3;1;1;12;2;2;2;10;1;5;0
20925;1;11;1;8;4;11;1;10;2;5;1
20926;4;5;1;5;2;9;4;8;1;12;1
20927;4;5;1;8;2;8;3;11;3;2;1
20928;2;6;2;9;4;12;1;7;4;3;0
20929;2;6;1;8;1;10;1;12;3;2;0
20930;2;1;2;11;3;4;1;12;4;1;1
20931;3;7;1;9;1;8;1;4;2;2;0
20932;4;13;2;7;2;11;2;1;4;3;0
20933;3;6;1;10;3;5;2;5;3;2;1
20934;1;2;3;1;2;6;1;6;1;4;1
20935;4;2;4;11;1;10;2;4;2;10;1
20936;2;5;1;9;4;1;2;8;4;7;0
20937;4;8;4;1;2;12;1;8;3;10;1
20938;4;13;1;4;3;4;4;11;1;10;1
20939;2;5;1;2;3;2;2;10;4;8;1
20940;4;5;4;9;2;2;3;7;4;1;0
20941;3;1;4;8;2;6;4;1;2;11;1
20942;4;6;2;6;4;13;3;4;4;11;1
20943;1;7;4;7;2;1;3;4;3;13;1
20944;1;5;1;7;2;12;1;3;2;6;0
20945;1;3;2;1;4;3;3;12;4;12;2
20946;1;8;2;2;2;4;4;2;1;2;3
20947;3;3;1;8;2;7;3;8;3;7;2
20948;2;9;4;8;4;7;4;4;4;2;0
20949;1;4;2;3;4;2;3;2;3;12;1
20950;1;3;4;3;4;12;2;13;2;2;1
20951;4;11;1;12;1;3;3;9;4;5;0
20952;3;3;1;12;4;8;2;9;4;9;1
20953;3;13;3;6;2;10;1;2;1;13;1
20954;4;1;2;6;3;6;3;5;2;4;1
20955;2;8;3;2;4;4;2;5;3;5;1
20956;1;13;1;7;4;11;3;12;4;8;0
20957;4;9;3;5;3;11;3;12;4;2;0
20958;2;1;2;7;1;12;2;10;3;2;0
20959;1;9;2;10;4;7;1;8;2;1;0
20960;4;12;3;6;1;2;3;4;3;5;0
20961;1;6;4;9;1;10;4;2;4;7;0
20962;1;9;4;11;1;3;4;1;4;3;1
20963;1;12;4;12;2;5;4;1;2;8;1
20964;4;5;2;11;3;6;4;4;2;10;0
20965;3;4;4;13;3;1;1;6;3;6;1
20966;3;3;2;12;3;8;4;11;2;10;0
20967;2;12;1;9;2;4;1;4;1;2;1
20968;2;7;2;4;4;8;3;1;2;13;0
20969;1;13;4;6;3;9;2;4;3;4;1
20970;2;13;1;13;1;6;3;13;1;3;3
20971;2;8;1;3;3;11;4;2;3;6;0
20972;4;1;4;2;2;12;2;4;3;6;0
20973;3;1;2;8;2;3;3;7;3;5;0
20974;1;3;2;12;1;5;1;2;1;7;0
20975;4;9;3;7;3;6;1;11;1;5;0
20976;1;4;2;10;3;11;3;8;3;5;0
20977;3;6;4;1;4;9;3;12;3;4;0
20978;2;13;4;2;3;11;3;9;2;8;0
20979;3;10;3;7;2;13;2;7;3;6;1
20980;3;13;3;6;4;8;3;4;3;9;0
20981;4;4;2;13;1;6;1;3;2;9;0
20982;3;13;1;10;2;11;3;4;3;8;0
20983;1;9;4;10;3;3;3;8;4;4;0
20984;2;9;1;8;1;4;2;12;4;5;0
20985;4;12;3;6;1;3;2;7;1;7;1
20986;2;5;4;11;4;12;3;5;2;8;1
20987;2;2;1;3;2;12;1;12;1;6;1
20988;4;8;2;9;1;2;2;2;3;10;1
20989;3;4;4;4;2;12;1;11;2;7;1
20990;2;8;2;2;4;8;4;11;3;11;2
20991;2;1;2;13;3;13;1;4;3;5;1
20992;3;5;2;4;2;8;1;8;1;10;1
20993;1;4;1;13;4;9;1;2;3;2;1
20994;3;6;1;6;4;3;4;13;3;2;1
20995;2;8;4;13;4;8;1;2;2;13;2
20996;1;8;2;9;3;3;1;4;1;3;1
20997;3;6;4;9;4;13;3;5;2;9;1
20998;3;7;1;6;1;2;1;7;4;12;1
20999;1;8;4;3;4;12;3;9;3;6;0
21000;3;3;3;5;2;1;2;12;4;11;0
21001;3;13;2;11;1;9;3;11;4;13;2
21002;2;6;1;9;4;8;1;13;2;4;0
21003;3;7;4;6;3;6;2;10;3;2;1
21004;3;10;4;12;4;5;1;7;3;1;0
21005;2;1;4;4;1;2;4;2;3;9;1
21006;4;11;1;13;3;3;1;4;1;8;0
21007;3;11;1;6;4;4;4;1;4;9;0
21008;1;7;1;6;1;10;3;13;1;12;0
21009;4;11;3;13;1;3;1;11;2;8;1
21010;2;7;1;3;3;9;3;8;1;7;1
21011;4;2;4;8;3;3;4;9;1;2;1
21012;3;8;4;11;4;13;1;7;4;9;0
21013;2;6;2;8;2;13;2;12;3;11;0
21014;1;12;3;5;3;6;2;11;1;3;0
21015;2;12;2;2;1;2;4;1;1;7;1
21016;1;6;1;11;1;2;4;1;1;4;0
21017;1;7;3;4;4;5;4;13;3;9;0
21018;3;3;3;5;2;7;4;13;2;13;1
21019;2;8;4;3;3;10;3;1;3;6;0
21020;4;6;1;13;2;6;4;4;2;13;2
21021;1;9;1;1;4;9;1;2;2;7;1
21022;4;6;1;11;3;5;2;2;1;1;0
21023;4;13;4;9;3;1;1;8;3;13;1
21024;3;12;1;8;2;3;2;1;3;6;0
21025;2;6;1;1;4;2;1;6;1;13;1
21026;2;2;1;4;3;4;4;4;2;13;3
21027;4;9;1;12;1;13;1;10;3;10;1
21028;3;8;1;10;3;1;2;9;3;10;1
21029;3;13;1;13;2;8;4;7;2;7;2
21030;3;4;3;10;1;1;2;11;4;12;0
21031;3;13;2;4;1;2;4;3;3;8;0
21032;4;9;1;3;3;11;1;1;2;10;0
21033;1;6;4;1;4;2;2;1;3;4;1
21034;1;5;3;4;1;4;2;1;4;6;1
21035;2;11;2;9;3;7;4;8;3;8;1
21036;4;11;3;5;2;4;2;5;4;4;2
21037;4;13;3;12;4;10;1;11;2;9;4
21038;4;7;1;7;2;5;1;8;1;6;1
21039;3;12;4;6;1;13;1;2;1;1;0
21040;1;2;1;3;2;13;3;3;3;9;1
21041;3;7;4;6;3;10;4;12;4;2;0
21042;2;8;3;6;4;7;2;13;3;11;0
21043;1;8;1;9;4;13;4;10;4;6;0
21044;2;8;2;5;1;8;4;7;3;1;1
21045;2;6;1;6;3;8;3;13;4;3;1
21046;4;12;4;5;1;5;2;5;2;8;3
21047;3;10;2;3;4;4;1;13;1;10;1
21048;2;11;1;10;3;3;2;3;4;2;1
21049;4;3;3;13;1;10;4;13;3;9;1
21050;2;4;4;1;3;4;4;13;1;12;1
21051;1;13;3;2;3;1;3;5;2;6;0
21052;3;1;3;6;1;1;1;13;4;10;1
21053;1;7;1;10;2;4;3;1;4;1;1
21054;3;4;3;8;1;2;2;12;2;3;0
21055;4;10;2;5;3;9;2;3;1;11;0
21056;2;10;1;8;4;5;4;9;4;10;1
21057;4;11;3;2;2;2;3;7;2;1;1
21058;3;9;3;8;1;7;1;4;2;10;0
21059;3;10;1;9;4;11;2;8;4;2;0
21060;1;8;3;11;1;5;2;8;4;9;1
21061;2;4;1;2;4;5;4;6;3;7;0
21062;4;13;3;5;3;1;2;7;3;12;0
21063;4;5;1;13;2;3;2;1;3;9;0
21064;1;1;2;3;4;6;2;12;1;8;0
21065;4;11;1;10;2;11;2;6;2;1;1
21066;1;1;4;1;4;6;2;10;4;9;1
21067;2;10;2;3;2;2;2;1;3;2;1
21068;1;2;3;8;1;12;2;8;2;10;1
21069;2;4;3;1;1;10;4;2;2;9;0
21070;2;6;3;12;4;10;1;2;4;4;0
21071;4;4;3;2;2;6;1;5;2;8;0
21072;1;8;2;10;1;7;4;9;3;5;0
21073;1;5;4;8;2;10;3;1;4;5;1
21074;4;9;3;2;1;11;1;2;1;9;2
21075;2;2;1;11;3;13;1;1;4;5;0
21076;2;3;1;7;3;5;2;11;3;10;0
21077;4;10;3;5;4;12;4;6;4;5;1
21078;3;12;1;1;1;11;3;11;2;1;2
21079;1;9;4;10;1;8;3;10;3;12;1
21080;4;2;2;5;1;6;4;5;1;11;1
21081;3;6;4;2;3;7;1;6;2;5;1
21082;2;5;3;9;1;10;3;13;2;12;0
21083;2;12;3;2;2;2;2;13;2;3;1
21084;2;3;2;13;2;11;3;4;1;9;0
21085;2;2;1;3;3;4;1;2;3;7;1
21086;3;11;2;1;2;12;1;4;2;2;0
21087;2;2;2;8;3;1;4;4;2;12;0
21088;2;4;4;4;4;6;4;5;2;2;1
21089;4;3;2;5;1;7;4;5;2;6;1
21090;1;2;2;6;2;9;3;2;2;8;1
21091;4;2;4;6;1;11;3;5;2;3;0
21092;2;12;4;2;1;8;3;11;4;10;0
21093;1;11;1;6;1;2;3;8;2;5;0
21094;4;3;2;11;1;5;3;8;1;11;1
21095;3;9;1;3;2;10;2;3;2;6;1
21096;4;12;1;13;1;6;4;3;2;5;0
21097;4;1;2;10;2;1;4;12;2;13;1
21098;1;9;4;1;2;10;2;9;1;1;2
21099;2;3;3;3;4;4;3;7;2;5;1
21100;2;5;4;13;1;3;4;8;3;9;0
21101;2;2;2;5;3;5;2;7;1;4;1
21102;1;11;4;1;2;6;4;13;4;4;0
21103;3;3;4;2;2;8;2;4;1;7;0
21104;2;3;4;13;2;6;2;11;3;7;0
21105;3;11;1;4;1;2;4;1;4;8;0
21106;1;5;3;10;3;2;4;11;3;7;0
21107;4;5;2;7;1;4;2;11;1;8;0
21108;3;10;3;4;3;13;3;7;2;7;1
21109;3;4;3;6;3;3;4;13;1;4;1
21110;3;3;1;11;3;9;3;4;4;13;0
21111;1;1;2;2;1;11;4;7;2;13;0
21112;4;11;2;6;1;3;3;7;3;8;0
21113;4;12;2;11;4;5;3;2;1;13;0
21114;1;4;1;8;1;1;2;2;2;7;0
21115;4;8;3;5;4;3;1;7;1;2;0
21116;3;10;3;11;2;3;4;10;4;7;1
21117;4;6;1;12;2;5;1;5;4;5;3
21118;3;13;4;8;3;8;1;1;2;5;1
21119;4;7;3;10;2;1;1;8;1;13;0
21120;3;2;1;1;4;12;2;10;4;6;0
21121;3;11;1;10;1;8;2;10;3;1;1
21122;2;9;1;13;1;9;4;1;3;12;1
21123;2;10;4;8;2;13;2;12;2;4;0
21124;2;10;1;4;4;3;1;11;2;11;1
21125;3;3;1;5;2;7;1;13;2;11;0
21126;1;8;4;13;3;12;2;6;1;11;0
21127;1;8;2;5;1;4;2;7;3;7;1
21128;2;8;1;13;3;10;3;13;2;1;1
21129;4;12;3;2;2;13;3;5;1;1;0
21130;2;11;1;13;1;5;3;9;4;10;0
