S1;C1;S2;C2;S3;C3;S4;C4;S5;C5;Label
3~4;10~13;2~4;7~13;3~4;1~6;1~2;7~13;1~2;1~13;0
3~4;10~13;2~4;7~13;3~4;1~6;1~2;7~13;1~2;1~13;0
3~4;10~13;2~4;7~13;3~4;1~6;1~2;7~13;1~2;1~13;0
3~4;10~13;2~4;7~13;3~4;1~6;1~2;7~13;1~2;1~13;0
3~4;10~13;2~4;7~13;3~4;1~6;1~2;7~13;1~2;1~13;0
3~4;10~13;2~4;7~13;3~4;1~6;1~2;7~13;1~2;1~13;0
3~4;10~13;2~4;7~13;3~4;1~6;1~2;7~13;1~2;1~13;0
3~4;10~13;2~4;7~13;3~4;1~6;1~2;7~13;1~2;1~13;0
3~4;10~13;2~4;7~13;3~4;1~6;1~2;7~13;1~2;1~13;0
3~4;10~13;2~4;7~13;3~4;1~6;1~2;7~13;1~2;1~13;0
3~4;10~13;2~4;7~13;3~4;1~6;1~2;7~13;1~2;1~13;0
3~4;10~13;2~4;7~13;3~4;1~6;1~2;7~13;1~2;1~13;1
3~4;10~13;2~4;7~13;3~4;1~6;1~2;7~13;1~2;1~13;1
3~4;10~13;2~4;7~13;3~4;1~6;1~2;7~13;1~2;1~13;1
3~4;10~13;2~4;7~13;3~4;1~6;1~2;7~13;1~2;1~13;1
3~4;10~13;2~4;7~13;3~4;1~6;1~2;7~13;1~2;1~13;1
3~4;10~13;2~4;7~13;3~4;1~6;1~2;7~13;1~2;1~13;1
3~4;10~13;2~4;7~13;3~4;1~6;1~2;7~13;1~2;1~13;1
3~4;10~13;2~4;7~13;3~4;1~6;1~2;7~13;1~2;1~13;1
3~4;10~13;2~4;7~13;3~4;1~6;1~2;7~13;1~2;1~13;1
3~4;10~13;2~4;7~13;3~4;1~6;1~2;7~13;1~2;1~13;1
3~4;10~13;2~4;7~13;3~4;1~6;1~2;7~13;1~2;1~13;1
3~4;10~13;2~4;7~13;3~4;1~6;1~2;7~13;1~2;1~13;1
3~4;10~13;2~4;7~13;3~4;1~6;1~2;7~13;1~2;1~13;1
3~4;10~13;2~4;7~13;3~4;1~6;1~2;7~13;1~2;1~13;1
3~4;10~13;2~4;7~13;3~4;1~6;1~2;7~13;1~2;1~13;1
3~4;10~13;2~4;7~13;3~4;1~6;1~2;7~13;1~2;1~13;1
3~4;10~13;2~4;7~13;3~4;1~6;1~2;7~13;1~2;1~13;1
3~4;10~13;2~4;7~13;3~4;1~6;1~2;7~13;1~2;1~13;1
3~4;10~13;2~4;7~13;3~4;1~6;1~2;7~13;1~2;1~13;1
3~4;10~13;2~4;7~13;3~4;1~6;1~2;7~13;1~2;1~13;1
3~4;10~13;2~4;7~13;3~4;1~6;1~2;7~13;1~2;1~13;1
3~4;10~13;2~4;7~13;3~4;1~6;1~2;7~13;1~2;1~13;1
3~4;10~13;2~4;7~13;3~4;1~6;1~2;7~13;1~2;1~13;1
3~4;10~13;2~4;7~13;3~4;1~6;1~2;7~13;1~2;1~13;1
3~4;10~13;2~4;7~13;3~4;1~6;1~2;7~13;1~2;1~13;1
3~4;10~13;2~4;7~13;3~4;1~6;1~2;7~13;1~2;1~13;1
3~4;10~13;2~4;7~13;3~4;1~6;1~2;7~13;1~2;1~13;3
3~4;8~13;2;7~13;2~4;1~6;1~2;7~13;3~4;1~6;0
3~4;8~13;2;7~13;2~4;1~6;1~2;7~13;3~4;1~6;0
3~4;8~13;2;7~13;2~4;1~6;1~2;7~13;3~4;1~6;0
3~4;8~13;2;7~13;2~4;1~6;1~2;7~13;3~4;1~6;0
3~4;8~13;2;7~13;2~4;1~6;1~2;7~13;3~4;1~6;0
3~4;8~13;2;7~13;2~4;1~6;1~2;7~13;3~4;1~6;0
3~4;8~13;2;7~13;2~4;1~6;1~2;7~13;3~4;1~6;0
3~4;8~13;2;7~13;2~4;1~6;1~2;7~13;3~4;1~6;0
3~4;8~13;2;7~13;2~4;1~6;1~2;7~13;3~4;1~6;0
3~4;8~13;2;7~13;2~4;1~6;1~2;7~13;3~4;1~6;0
3~4;8~13;2;7~13;2~4;1~6;1~2;7~13;3~4;1~6;0
3~4;8~13;2;7~13;2~4;1~6;1~2;7~13;3~4;1~6;0
3~4;8~13;2;7~13;2~4;1~6;1~2;7~13;3~4;1~6;0
3~4;8~13;2;7~13;2~4;1~6;1~2;7~13;3~4;1~6;0
3~4;8~13;2;7~13;2~4;1~6;1~2;7~13;3~4;1~6;0
3~4;8~13;2;7~13;2~4;1~6;1~2;7~13;3~4;1~6;0
3~4;8~13;2;7~13;2~4;1~6;1~2;7~13;3~4;1~6;0
3~4;8~13;2;7~13;2~4;1~6;1~2;7~13;3~4;1~6;0
3~4;8~13;2;7~13;2~4;1~6;1~2;7~13;3~4;1~6;0
3~4;8~13;2;7~13;2~4;1~6;1~2;7~13;3~4;1~6;1
3~4;8~13;2;7~13;2~4;1~6;1~2;7~13;3~4;1~6;2
3~4;7~13;3~4;7~13;2~4;1~6;1~2;7~13;3~4;1~6;0
3~4;7~13;3~4;7~13;2~4;1~6;1~2;7~13;3~4;1~6;0
3~4;7~13;3~4;7~13;2~4;1~6;1~2;7~13;3~4;1~6;0
3~4;7~13;3~4;7~13;2~4;1~6;1~2;7~13;3~4;1~6;0
3~4;7~13;3~4;7~13;2~4;1~6;1~2;7~13;3~4;1~6;0
3~4;7~13;3~4;7~13;2~4;1~6;1~2;7~13;3~4;1~6;0
3~4;7~13;3~4;7~13;2~4;1~6;1~2;7~13;3~4;1~6;0
3~4;7~13;3~4;7~13;2~4;1~6;1~2;7~13;3~4;1~6;0
3~4;7~13;3~4;7~13;2~4;1~6;1~2;7~13;3~4;1~6;0
3~4;7~13;3~4;7~13;2~4;1~6;1~2;7~13;3~4;1~6;0
3~4;7~13;3~4;7~13;2~4;1~6;1~2;7~13;3~4;1~6;0
3~4;7~13;3~4;7~13;2~4;1~6;1~2;7~13;3~4;1~6;0
3~4;7~13;3~4;7~13;2~4;1~6;1~2;7~13;3~4;1~6;0
3~4;7~13;3~4;7~13;2~4;1~6;1~2;7~13;3~4;1~6;0
3~4;7~13;3~4;7~13;2~4;1~6;1~2;7~13;3~4;1~6;0
3~4;7~13;3~4;7~13;2~4;1~6;1~2;7~13;3~4;1~6;0
3~4;7~13;3~4;7~13;2~4;1~6;1~2;7~13;3~4;1~6;0
3~4;7~13;3~4;7~13;2~4;1~6;1~2;7~13;3~4;1~6;0
3~4;7~13;3~4;7~13;2~4;1~6;1~2;7~13;3~4;1~6;0
3~4;7~13;3~4;7~13;2~4;1~6;1~2;7~13;3~4;1~6;0
3~4;7~13;3~4;7~13;2~4;1~6;1~2;7~13;3~4;1~6;0
3~4;7~13;3~4;7~13;2~4;1~6;1~2;7~13;3~4;1~6;0
3~4;7~13;3~4;7~13;2~4;1~6;1~2;7~13;3~4;1~6;0
3~4;7~13;3~4;7~13;2~4;1~6;1~2;7~13;3~4;1~6;0
3~4;7~13;3~4;7~13;2~4;1~6;1~2;7~13;3~4;1~6;0
3~4;7~13;3~4;7~13;2~4;1~6;1~2;7~13;3~4;1~6;0
3~4;7~13;3~4;7~13;2~4;1~6;1~2;7~13;3~4;1~6;0
3~4;7~13;3~4;7~13;2~4;1~6;1~2;7~13;3~4;1~6;0
3~4;7~13;3~4;7~13;2~4;1~6;1~2;7~13;3~4;1~6;0
3~4;7~13;3~4;7~13;2~4;1~6;1~2;7~13;3~4;1~6;0
3~4;7~13;3~4;7~13;2~4;1~6;1~2;7~13;3~4;1~6;0
3~4;7~13;3~4;7~13;2~4;1~6;1~2;7~13;3~4;1~6;1
3~4;7~13;3~4;7~13;2~4;1~6;1~2;7~13;3~4;1~6;1
3~4;7~13;3~4;7~13;2~4;1~6;1~2;7~13;3~4;1~6;1
3~4;7~13;3~4;7~13;2~4;1~6;1~2;7~13;3~4;1~6;1
3~4;7~13;3~4;7~13;2~4;1~6;1~2;7~13;3~4;1~6;1
3~4;7~13;3~4;7~13;2~4;1~6;1~2;7~13;3~4;1~6;1
3~4;7~13;3~4;7~13;2~4;1~6;1~2;7~13;3~4;1~6;1
3~4;7~13;3~4;7~13;2~4;1~6;1~2;7~13;3~4;1~6;1
3~4;7~13;3~4;7~13;2~4;1~6;1~2;7~13;3~4;1~6;1
3~4;7~13;3~4;7~13;2~4;1~6;1~2;7~13;3~4;1~6;2
3~4;7~13;3~4;7~13;2~4;1~6;1~2;7~13;3~4;1~6;6
3~4;7~13;2;7~13;2~4;1~6;1~2;7~13;3~4;7~13;0
3~4;7~13;2;7~13;2~4;1~6;1~2;7~13;3~4;7~13;0
3~4;7~13;2;7~13;2~4;1~6;1~2;7~13;3~4;7~13;0
3~4;7~13;2;7~13;2~4;1~6;1~2;7~13;3~4;7~13;0
3~4;7~13;2;7~13;2~4;1~6;1~2;7~13;3~4;7~13;0
3~4;7~13;2;7~13;2~4;1~6;1~2;7~13;3~4;7~13;0
3~4;7~13;2;7~13;2~4;1~6;1~2;7~13;3~4;7~13;0
3~4;7~13;2;7~13;2~4;1~6;1~2;7~13;3~4;7~13;0
3~4;7~13;2;7~13;2~4;1~6;1~2;7~13;3~4;7~13;0
3~4;7~13;2;7~13;2~4;1~6;1~2;7~13;3~4;7~13;0
3~4;7~13;2;7~13;2~4;1~6;1~2;7~13;3~4;7~13;1
3~4;7~13;2;7~13;2~4;1~6;1~2;7~13;3~4;7~13;1
3~4;7~13;2;7~13;2~4;1~6;1~2;7~13;3~4;7~13;1
3~4;7~13;2;7~13;2~4;1~6;1~2;7~13;3~4;7~13;1
3~4;7~13;2;7~13;2~4;1~6;1~2;7~13;3~4;7~13;1
3~4;7~13;2;7~13;2~4;1~6;1~2;7~13;3~4;7~13;1
3~4;7~13;2;7~13;2~4;1~6;1~2;7~13;3~4;7~13;1
3~4;7~13;2;7~13;2~4;1~6;1~2;7~13;3~4;7~13;1
3~4;7~13;2;7~13;2~4;1~6;1~2;7~13;3~4;7~13;1
3~4;7~13;2;7~13;2~4;1~6;1~2;7~13;3~4;7~13;1
3~4;7~13;2;7~13;2~4;1~6;1~2;7~13;3~4;7~13;1
3~4;7~13;2;7~13;2~4;1~6;1~2;7~13;3~4;7~13;1
3~4;7~13;2;7~13;2~4;1~6;1~2;7~13;3~4;7~13;1
3~4;7~13;2;7~13;2~4;1~6;1~2;7~13;3~4;7~13;1
3~4;7~13;2;7~13;2~4;1~6;1~2;7~13;3~4;7~13;2
3~4;7~13;2;7~13;2~4;1~6;1~2;7~13;3~4;7~13;3
3~4;7~13;2~4;7~9;2~4;1~6;3~4;1~6;2~4;1~7;0
3~4;7~13;2~4;7~9;2~4;1~6;3~4;1~6;2~4;1~7;0
3~4;7~13;2~4;7~9;2~4;1~6;3~4;1~6;2~4;1~7;0
3~4;7~13;2~4;7~9;2~4;1~6;3~4;1~6;2~4;1~7;0
3~4;7~13;2~4;7~9;2~4;1~6;3~4;1~6;2~4;1~7;0
3~4;7~13;2~4;7~9;2~4;1~6;3~4;1~6;2~4;1~7;0
3~4;7~13;2~4;7~9;2~4;1~6;3~4;1~6;2~4;1~7;0
3~4;7~13;2~4;7~9;2~4;1~6;3~4;1~6;2~4;1~7;0
3~4;7~13;2~4;7~9;2~4;1~6;3~4;1~6;2~4;1~7;0
3~4;7~13;2~4;7~9;2~4;1~6;3~4;1~6;2~4;1~7;0
3~4;7~13;2~4;7~9;2~4;1~6;3~4;1~6;2~4;1~7;0
3~4;7~13;2~4;7~9;2~4;1~6;3~4;1~6;2~4;1~7;0
3~4;7~13;2~4;7~9;2~4;1~6;3~4;1~6;2~4;1~7;0
3~4;7~13;2~4;7~9;2~4;1~6;3~4;1~6;2~4;1~7;0
3~4;7~13;2~4;7~9;2~4;1~6;3~4;1~6;2~4;1~7;0
3~4;7~13;2~4;7~9;2~4;1~6;3~4;1~6;2~4;1~7;0
3~4;7~13;2~4;7~9;2~4;1~6;3~4;1~6;2~4;1~7;0
3~4;7~13;2~4;7~9;2~4;1~6;3~4;1~6;2~4;1~7;0
3~4;7~13;2~4;7~9;2~4;1~6;3~4;1~6;2~4;1~7;0
3~4;7~13;2~4;7~9;2~4;1~6;3~4;1~6;2~4;1~7;0
3~4;7~13;2~4;7~9;2~4;1~6;3~4;1~6;2~4;1~7;0
3~4;7~13;2~4;7~9;2~4;1~6;3~4;1~6;2~4;1~7;1
3~4;7~13;2~4;7~9;2~4;1~6;3~4;1~6;2~4;1~7;1
3~4;7~13;2~4;7~9;2~4;1~6;3~4;1~6;2~4;1~7;1
3~4;7~13;2~4;7~9;2~4;1~6;3~4;1~6;2~4;1~7;1
3~4;7~13;2~4;7~9;2~4;1~6;3~4;1~6;2~4;1~7;1
3~4;7~13;2~4;7~9;2~4;1~6;3~4;1~6;2~4;1~7;1
3~4;7~13;2~4;7~9;2~4;1~6;3~4;1~6;2~4;1~7;1
3~4;7~13;2~4;7~9;2~4;1~6;3~4;1~6;2~4;1~7;1
3~4;7~13;2~4;7~9;2~4;1~6;3~4;1~6;2~4;1~7;1
3~4;7~13;2~4;7~9;2~4;1~6;3~4;1~6;2~4;1~7;3
3~4;7~13;2~4;10~13;2~4;1~6;3~4;1~6;2~4;1~7;0
3~4;7~13;2~4;10~13;2~4;1~6;3~4;1~6;2~4;1~7;0
3~4;7~13;2~4;10~13;2~4;1~6;3~4;1~6;2~4;1~7;0
3~4;7~13;2~4;10~13;2~4;1~6;3~4;1~6;2~4;1~7;0
3~4;7~13;2~4;10~13;2~4;1~6;3~4;1~6;2~4;1~7;0
3~4;7~13;2~4;10~13;2~4;1~6;3~4;1~6;2~4;1~7;0
3~4;7~13;2~4;10~13;2~4;1~6;3~4;1~6;2~4;1~7;0
3~4;7~13;2~4;10~13;2~4;1~6;3~4;1~6;2~4;1~7;0
3~4;7~13;2~4;10~13;2~4;1~6;3~4;1~6;2~4;1~7;0
3~4;7~13;2~4;10~13;2~4;1~6;3~4;1~6;2~4;1~7;0
3~4;7~13;2~4;10~13;2~4;1~6;3~4;1~6;2~4;1~7;0
3~4;7~13;2~4;10~13;2~4;1~6;3~4;1~6;2~4;1~7;0
3~4;7~13;2~4;10~13;2~4;1~6;3~4;1~6;2~4;1~7;0
3~4;7~13;2~4;10~13;2~4;1~6;3~4;1~6;2~4;1~7;0
3~4;7~13;2~4;10~13;2~4;1~6;3~4;1~6;2~4;1~7;0
3~4;7~13;2~4;10~13;2~4;1~6;3~4;1~6;2~4;1~7;0
3~4;7~13;2~4;10~13;2~4;1~6;3~4;1~6;2~4;1~7;0
3~4;7~13;2~4;10~13;2~4;1~6;3~4;1~6;2~4;1~7;0
3~4;7~13;2~4;10~13;2~4;1~6;3~4;1~6;2~4;1~7;0
3~4;7~13;2~4;10~13;2~4;1~6;3~4;1~6;2~4;1~7;0
3~4;7~13;2~4;10~13;2~4;1~6;3~4;1~6;2~4;1~7;0
3~4;7~13;2~4;10~13;2~4;1~6;3~4;1~6;2~4;1~7;0
3~4;7~13;2~4;10~13;2~4;1~6;3~4;1~6;2~4;1~7;0
3~4;7~13;2~4;10~13;2~4;1~6;3~4;1~6;2~4;1~7;0
3~4;7~13;2~4;10~13;2~4;1~6;3~4;1~6;2~4;1~7;0
3~4;7~13;2~4;10~13;2~4;1~6;3~4;1~6;2~4;1~7;0
3~4;7~13;2~4;10~13;2~4;1~6;3~4;1~6;2~4;1~7;0
3~4;7~13;2~4;10~13;2~4;1~6;3~4;1~6;2~4;1~7;1
3~4;7~13;2~4;10~13;2~4;1~6;3~4;1~6;2~4;1~7;1
3~4;7~13;2~4;10~13;2~4;1~6;3~4;1~6;2~4;1~7;1
3~4;7~13;2~4;10~13;2~4;1~6;3~4;1~6;2~4;1~7;1
3~4;7~13;2~4;10~13;2~4;1~6;3~4;1~6;2~4;1~7;1
3~4;7~13;2~4;10~13;2~4;1~6;3~4;1~6;2~4;1~7;1
3~4;7~13;2~4;10~13;2~4;1~6;3~4;1~6;2~4;1~7;1
3~4;7~13;2~4;10~13;2~4;1~6;3~4;1~6;2~4;1~7;1
3~4;7~13;2~4;10~13;2~4;1~6;3~4;1~6;2~4;1~7;1
3~4;7~13;2~4;10~13;2~4;1~6;3~4;1~6;2~4;1~7;1
3~4;7~13;2~4;10~13;2~4;1~6;3~4;1~6;2~4;1~7;1
3~4;7~13;2~4;10~13;2~4;1~6;3~4;1~6;2~4;1~7;2
3~4;7~13;2~4;7~13;2~4;1~6;3~4;1~6;2;8~13;0
3~4;7~13;2~4;7~13;2~4;1~6;3~4;1~6;2;8~13;0
3~4;7~13;2~4;7~13;2~4;1~6;3~4;1~6;2;8~13;0
3~4;7~13;2~4;7~13;2~4;1~6;3~4;1~6;2;8~13;0
3~4;7~13;2~4;7~13;2~4;1~6;3~4;1~6;2;8~13;0
3~4;7~13;2~4;7~13;2~4;1~6;3~4;1~6;2;8~13;0
3~4;7~13;2~4;7~13;2~4;1~6;3~4;1~6;2;8~13;0
3~4;7~13;2~4;7~13;2~4;1~6;3~4;1~6;2;8~13;0
3~4;7~13;2~4;7~13;2~4;1~6;3~4;1~6;2;8~13;0
3~4;7~13;2~4;7~13;2~4;1~6;3~4;1~6;2;8~13;0
3~4;7~13;2~4;7~13;2~4;1~6;3~4;1~6;2;8~13;0
3~4;7~13;2~4;7~13;2~4;1~6;3~4;1~6;2;8~13;0
3~4;7~13;2~4;7~13;2~4;1~6;3~4;1~6;2;8~13;0
3~4;7~13;2~4;7~13;2~4;1~6;3~4;1~6;2;8~13;0
3~4;7~13;2~4;7~13;2~4;1~6;3~4;1~6;2;8~13;0
3~4;7~13;2~4;7~13;2~4;1~6;3~4;1~6;2;8~13;0
3~4;7~13;2~4;7~13;2~4;1~6;3~4;1~6;2;8~13;0
3~4;7~13;2~4;7~13;2~4;1~6;3~4;1~6;2;8~13;0
3~4;7~13;2~4;7~13;2~4;1~6;3~4;1~6;2;8~13;0
3~4;7~13;2~4;7~13;2~4;1~6;3~4;1~6;2;8~13;0
3~4;7~13;2~4;7~13;2~4;1~6;3~4;1~6;2;8~13;0
3~4;7~13;2~4;7~13;2~4;1~6;3~4;1~6;2;8~13;0
3~4;7~13;2~4;7~13;2~4;1~6;3~4;1~6;2;8~13;1
3~4;7~13;2~4;7~13;2~4;1~6;3~4;1~6;2;8~13;1
3~4;7~13;2~4;7~13;2~4;1~6;3~4;1~6;2;8~13;1
3~4;7~13;2~4;7~13;2~4;1~6;3~4;1~6;2;8~13;1
3~4;7~13;2~4;7~13;2~4;1~6;3~4;1~6;2;8~13;1
3~4;7~13;2~4;7~13;2~4;1~6;3~4;1~6;2;8~13;1
3~4;7~13;2~4;7~13;2~4;1~6;3~4;1~6;2;8~13;1
3~4;7~13;2~4;7~13;2~4;1~6;3~4;1~6;2;8~13;2
3~4;7~13;2~4;7~13;2~4;1~6;3~4;1~6;3~4;8~13;0
3~4;7~13;2~4;7~13;2~4;1~6;3~4;1~6;3~4;8~13;0
3~4;7~13;2~4;7~13;2~4;1~6;3~4;1~6;3~4;8~13;0
3~4;7~13;2~4;7~13;2~4;1~6;3~4;1~6;3~4;8~13;0
3~4;7~13;2~4;7~13;2~4;1~6;3~4;1~6;3~4;8~13;0
3~4;7~13;2~4;7~13;2~4;1~6;3~4;1~6;3~4;8~13;0
3~4;7~13;2~4;7~13;2~4;1~6;3~4;1~6;3~4;8~13;0
3~4;7~13;2~4;7~13;2~4;1~6;3~4;1~6;3~4;8~13;0
3~4;7~13;2~4;7~13;2~4;1~6;3~4;1~6;3~4;8~13;0
3~4;7~13;2~4;7~13;2~4;1~6;3~4;1~6;3~4;8~13;0
3~4;7~13;2~4;7~13;2~4;1~6;3~4;1~6;3~4;8~13;0
3~4;7~13;2~4;7~13;2~4;1~6;3~4;1~6;3~4;8~13;0
3~4;7~13;2~4;7~13;2~4;1~6;3~4;1~6;3~4;8~13;0
3~4;7~13;2~4;7~13;2~4;1~6;3~4;1~6;3~4;8~13;0
3~4;7~13;2~4;7~13;2~4;1~6;3~4;1~6;3~4;8~13;0
3~4;7~13;2~4;7~13;2~4;1~6;3~4;1~6;3~4;8~13;0
3~4;7~13;2~4;7~13;2~4;1~6;3~4;1~6;3~4;8~13;0
3~4;7~13;2~4;7~13;2~4;1~6;3~4;1~6;3~4;8~13;0
3~4;7~13;2~4;7~13;2~4;1~6;3~4;1~6;3~4;8~13;0
3~4;7~13;2~4;7~13;2~4;1~6;3~4;1~6;3~4;8~13;0
3~4;7~13;2~4;7~13;2~4;1~6;3~4;1~6;3~4;8~13;0
3~4;7~13;2~4;7~13;2~4;1~6;3~4;1~6;3~4;8~13;0
3~4;7~13;2~4;7~13;2~4;1~6;3~4;1~6;3~4;8~13;0
3~4;7~13;2~4;7~13;2~4;1~6;3~4;1~6;3~4;8~13;0
3~4;7~13;2~4;7~13;2~4;1~6;3~4;1~6;3~4;8~13;0
3~4;7~13;2~4;7~13;2~4;1~6;3~4;1~6;3~4;8~13;0
3~4;7~13;2~4;7~13;2~4;1~6;3~4;1~6;3~4;8~13;0
3~4;7~13;2~4;7~13;2~4;1~6;3~4;1~6;3~4;8~13;0
3~4;7~13;2~4;7~13;2~4;1~6;3~4;1~6;3~4;8~13;0
3~4;7~13;2~4;7~13;2~4;1~6;3~4;1~6;3~4;8~13;0
3~4;7~13;2~4;7~13;2~4;1~6;3~4;1~6;3~4;8~13;0
3~4;7~13;2~4;7~13;2~4;1~6;3~4;1~6;3~4;8~13;0
3~4;7~13;2~4;7~13;2~4;1~6;3~4;1~6;3~4;8~13;0
3~4;7~13;2~4;7~13;2~4;1~6;3~4;1~6;3~4;8~13;0
3~4;7~13;2~4;7~13;2~4;1~6;3~4;1~6;3~4;8~13;1
3~4;7~13;2~4;7~13;2~4;1~6;3~4;1~6;3~4;8~13;1
3~4;7~13;2~4;7~13;2~4;1~6;3~4;1~6;3~4;8~13;1
3~4;7~13;2~4;7~13;2~4;1~6;3~4;1~6;3~4;8~13;1
3~4;7~13;2~4;7~13;2~4;1~6;3~4;1~6;3~4;8~13;1
3~4;7~13;2~4;7~13;2~4;1~6;3~4;1~6;3~4;8~13;1
3~4;7~13;2~4;7~13;2~4;1~6;3~4;1~6;3~4;8~13;1
3~4;7~13;2~4;7~13;2~4;1~6;3~4;1~6;3~4;8~13;1
3~4;7~13;2~4;7~13;2~4;1~6;3~4;1~6;3~4;8~13;1
3~4;7~13;2~4;7~13;2~4;1~6;3~4;1~6;3~4;8~13;1
3~4;7~13;2~4;7~13;2~4;1~6;3~4;1~6;3~4;8~13;1
3~4;7~13;2~4;7~13;2~4;1~6;3~4;1~6;3~4;8~13;1
3~4;7~13;2~4;7~13;2~4;1~6;3~4;1~6;3~4;8~13;1
3~4;7~13;2~4;7~13;2~4;1~6;3~4;1~6;3~4;8~13;1
3~4;7~13;2~4;7~13;2~4;1~6;3~4;1~6;3~4;8~13;1
3~4;7~13;2~4;7~13;2~4;1~6;3~4;1~6;3~4;8~13;1
3~4;7~13;2~4;7~13;2~4;1~6;3~4;1~6;3~4;8~13;1
3~4;7~13;2~4;7~13;2~4;1~6;3~4;1~6;3~4;8~13;1
3~4;7~13;2~4;7~13;2~4;1~6;3~4;1~6;3~4;8~13;1
3~4;7~13;2~4;7~13;2~4;1~6;3~4;1~6;3~4;8~13;1
3~4;7~13;2~4;7~13;2~4;1~6;3~4;1~6;3~4;8~13;1
3~4;7~13;2~4;7~13;2~4;1~6;3~4;1~6;3~4;8~13;1
3~4;7~13;2~4;7~13;2~4;1~6;3~4;1~6;3~4;8~13;1
3~4;7~13;2~4;7~13;2~4;1~6;3~4;1~6;3~4;8~13;1
3~4;7~13;2~4;7~13;2~4;1~6;3~4;1~6;3~4;8~13;5
3~4;8~13;2;7~13;2~4;2~6;3~4;7~13;1~2;1~5;0
3~4;8~13;2;7~13;2~4;2~6;3~4;7~13;1~2;1~5;0
3~4;8~13;2;7~13;2~4;2~6;3~4;7~13;1~2;1~5;0
3~4;8~13;2;7~13;2~4;2~6;3~4;7~13;1~2;1~5;0
3~4;8~13;2;7~13;2~4;2~6;3~4;7~13;1~2;1~5;0
3~4;8~13;2;7~13;2~4;2~6;3~4;7~13;1~2;1~5;0
3~4;8~13;2;7~13;2~4;2~6;3~4;7~13;1~2;1~5;0
3~4;8~13;2;7~13;2~4;2~6;3~4;7~13;1~2;1~5;0
3~4;8~13;2;7~13;2~4;2~6;3~4;7~13;1~2;1~5;0
3~4;8~13;2;7~13;2~4;2~6;3~4;7~13;1~2;1~5;0
3~4;8~13;2;7~13;2~4;2~6;3~4;7~13;1~2;1~5;1
3~4;8~13;2;7~13;2~4;2~6;3~4;7~13;1~2;1~5;1
3~4;8~13;2;7~13;2~4;2~6;3~4;7~13;1~2;1~5;1
3~4;8~13;2;7~13;2~4;2~6;3~4;7~13;1~2;1~5;1
3~4;8~13;2;7~13;2~4;2~6;3~4;7~13;1~2;1~5;1
3~4;8~13;2;7~13;2~4;2~6;3~4;7~13;1~2;1~5;1
3~4;8~13;2;7~13;2~4;2~6;3~4;7~13;1~2;1~5;1
3~4;8~13;2;7~13;2~4;2~6;3~4;7~13;1~2;1~5;1
3~4;8~13;2;7~13;2~4;2~6;3~4;7~13;1~2;1~5;1
3~4;8~13;2;7~13;2~4;2~6;3~4;7~13;1~2;1~5;1
3~4;8~13;2;7~13;2~4;2~6;3~4;7~13;1~2;1~5;1
3~4;8~13;2;7~13;2~4;2~6;3~4;7~13;1~2;1~5;2
3~4;8~13;2;7~13;2~4;2~6;3~4;7~13;1~2;1~5;2
3~4;8~13;2;7~13;2~4;2~6;3~4;7~13;1~2;1~5;3
3~4;7~13;3~4;7~13;2~4;1~6;3~4;7~13;1~2;1~5;0
3~4;7~13;3~4;7~13;2~4;1~6;3~4;7~13;1~2;1~5;0
3~4;7~13;3~4;7~13;2~4;1~6;3~4;7~13;1~2;1~5;0
3~4;7~13;3~4;7~13;2~4;1~6;3~4;7~13;1~2;1~5;0
3~4;7~13;3~4;7~13;2~4;1~6;3~4;7~13;1~2;1~5;0
3~4;7~13;3~4;7~13;2~4;1~6;3~4;7~13;1~2;1~5;0
3~4;7~13;3~4;7~13;2~4;1~6;3~4;7~13;1~2;1~5;0
3~4;7~13;3~4;7~13;2~4;1~6;3~4;7~13;1~2;1~5;0
3~4;7~13;3~4;7~13;2~4;1~6;3~4;7~13;1~2;1~5;0
3~4;7~13;3~4;7~13;2~4;1~6;3~4;7~13;1~2;1~5;0
3~4;7~13;3~4;7~13;2~4;1~6;3~4;7~13;1~2;1~5;0
3~4;7~13;3~4;7~13;2~4;1~6;3~4;7~13;1~2;1~5;0
3~4;7~13;3~4;7~13;2~4;1~6;3~4;7~13;1~2;1~5;0
3~4;7~13;3~4;7~13;2~4;1~6;3~4;7~13;1~2;1~5;0
3~4;7~13;3~4;7~13;2~4;1~6;3~4;7~13;1~2;1~5;0
3~4;7~13;3~4;7~13;2~4;1~6;3~4;7~13;1~2;1~5;0
3~4;7~13;3~4;7~13;2~4;1~6;3~4;7~13;1~2;1~5;0
3~4;7~13;3~4;7~13;2~4;1~6;3~4;7~13;1~2;1~5;0
3~4;7~13;3~4;7~13;2~4;1~6;3~4;7~13;1~2;1~5;0
3~4;7~13;3~4;7~13;2~4;1~6;3~4;7~13;1~2;1~5;0
3~4;7~13;3~4;7~13;2~4;1~6;3~4;7~13;1~2;1~5;0
3~4;7~13;3~4;7~13;2~4;1~6;3~4;7~13;1~2;1~5;0
3~4;7~13;3~4;7~13;2~4;1~6;3~4;7~13;1~2;1~5;0
3~4;7~13;3~4;7~13;2~4;1~6;3~4;7~13;1~2;1~5;0
3~4;7~13;3~4;7~13;2~4;1~6;3~4;7~13;1~2;1~5;1
3~4;7~13;3~4;7~13;2~4;1~6;3~4;7~13;1~2;1~5;1
3~4;7~13;3~4;7~13;2~4;1~6;3~4;7~13;1~2;1~5;1
